Periodo;PrecipitacaoTotal
1970-1;None
1970-2;110.60000000
1970-3;118.25000000
1970-4;79.20000000
1970-5;354.10000000
1970-6;231.80000000
1970-7;338.00000000
1970-8;None
1970-9;None
1970-10;None
1970-11;None
1970-12;None
1971-1;None
1971-2;None
1971-3;None
1971-4;None
1971-5;None
1971-6;None
1971-7;None
1971-8;None
1971-9;None
1971-10;None
1971-11;None
1971-12;None
1972-1;1.20000000
1972-2;14.00000000
1972-3;23.90000000
1972-4;17.20000000
1972-5;20.00000000
1972-6;24.00000000
1972-7;16.80000000
1972-8;9.10000000
1972-9;12.30000000
1972-10;14.00000000
1972-11;None
1972-12;None
1973-1;0E-8
1973-2;0E-8
1973-3;None
1973-4;9.80000000
1973-5;61.90000000
1973-6;24.20000000
1973-7;None
1973-8;None
1973-9;108.80000000
1973-10;212.20000000
1973-11;3.00000000
1973-12;117.40000000
1974-1;52.90000000
1974-2;6.10000000
1974-3;76.80000000
1974-4;112.80000000
1974-5;33.40000000
1974-6;143.80000000
1974-7;479.40000000
1974-8;407.80000000
1974-9;245.00000000
1974-10;47.30000000
1974-11;143.80000000
1974-12;11.60000000
1975-1;15.10000000
1975-2;0.10000000
1975-3;8.70000000
1975-4;2.60000000
1975-5;220.20000000
1975-6;248.70000000
1975-7;169.30000000
1975-8;316.60000000
1975-9;100.60000000
1975-10;17.30000000
1975-11;33.60000000
1975-12;107.60000000
1976-1;32.20000000
1976-2;30.20000000
1976-3;69.60000000
1976-4;459.60000000
1976-5;305.40000000
1976-6;495.70000000
1976-7;431.10000000
1976-8;111.50000000
1976-9;39.60000000
1976-10;115.90000000
1976-11;16.40000000
1976-12;27.00000000
1977-1;0E-8
1977-2;39.20000000
1977-3;12.50000000
1977-4;136.50000000
1977-5;416.80000000
1977-6;376.90000000
1977-7;268.30000000
1977-8;154.60000000
1977-9;63.20000000
1977-10;82.90000000
1977-11;0.90000000
1977-12;78.60000000
1978-1;2.70000000
1978-2;16.10000000
1978-3;10.20000000
1978-4;239.20000000
1978-5;189.90000000
1978-6;269.80000000
1978-7;177.80000000
1978-8;337.60000000
1978-9;34.60000000
1978-10;92.05000000
1978-11;40.85000000
1978-12;32.25000000
1979-1;4.80000000
1979-2;None
1979-3;251.70000000
1979-4;None
1979-5;None
1979-6;None
1979-7;None
1979-8;88.60000000
1979-9;61.80000000
1979-10;50.50000000
1979-11;158.40000000
1979-12;80.10000000
1980-1;39.90000000
1980-2;0.70000000
1980-3;66.95000000
1980-4;202.00000000
1980-5;397.05000000
1980-6;395.55000000
1980-7;338.35000000
1980-8;209.60000000
1980-9;45.15000000
1980-10;80.05000000
1980-11;81.40000000
1980-12;130.00000000
1981-1;5.40000000
1981-2;51.85000000
1981-3;22.80000000
1981-4;215.15000000
1981-5;284.80000000
1981-6;256.45000000
1981-7;296.45000000
1981-8;227.95000000
1981-9;217.20000000
1981-10;80.90000000
1981-11;26.85000000
1981-12;41.20000000
1982-1;31.75000000
1982-2;68.80000000
1982-3;39.90000000
1982-4;186.25000000
1982-5;408.95000000
1982-6;187.90000000
1982-7;194.65000000
1982-8;77.90000000
1982-9;23.05000000
1982-10;54.00000000
1982-11;22.40000000
1982-12;36.75000000
1983-1;14.55000000
1983-2;35.10000000
1983-3;44.85000000
1983-4;283.75000000
1983-5;189.45000000
1983-6;200.45000000
1983-7;65.65000000
1983-8;170.15000000
1983-9;35.80000000
1983-10;36.60000000
1983-11;41.20000000
1983-12;36.95000000
1984-1;94.20000000
1984-2;4.80000000
1984-3;11.10000000
1984-4;67.25000000
1984-5;375.85000000
1984-6;364.65000000
1984-7;347.50000000
1984-8;224.55000000
1984-9;190.35000000
1984-10;103.25000000
1984-11;114.15000000
1984-12;43.05000000
1985-1;33.15000000
1985-2;2.00000000
1985-3;12.85000000
1985-4;66.20000000
1985-5;278.40000000
1985-6;347.05000000
1985-7;277.70000000
1985-8;284.95000000
1985-9;144.35000000
1985-10;70.90000000
1985-11;134.70000000
1985-12;63.95000000
1986-1;34.60000000
1986-2;93.00000000
1986-3;92.35000000
1986-4;11.80000000
1986-5;242.10000000
1986-6;401.00000000
1986-7;254.80000000
1986-8;138.85000000
1986-9;78.25000000
1986-10;100.90000000
1986-11;79.20000000
1986-12;12.35000000
1987-1;33.20000000
1987-2;0.30000000
1987-3;109.00000000
1987-4;None
1987-5;243.20000000
1987-6;342.70000000
1987-7;198.30000000
1987-8;48.80000000
1987-9;109.20000000
1987-10;20.40000000
1987-11;74.40000000
1987-12;None
1988-1;55.20000000
1988-2;17.00000000
1988-3;0E-8
1988-4;7.90000000
1988-5;219.50000000
1988-6;219.00000000
1988-7;304.20000000
1988-8;None
1988-9;None
1988-10;None
1988-11;53.20000000
1988-12;85.80000000
1989-1;13.40000000
1989-2;11.20000000
1989-3;102.70000000
1989-4;6.40000000
1989-5;357.25000000
1989-6;357.10000000
1989-7;245.20000000
1989-8;None
1989-9;None
1989-10;None
1989-11;74.40000000
1989-12;None
1990-1;None
1990-2;None
1990-3;51.20000000
1990-4;301.40000000
1990-5;None
1990-6;None
1990-7;None
1990-8;None
1990-9;None
1990-10;None
1990-11;None
1990-12;None
1991-1;None
1991-2;None
1991-3;None
1991-4;None
1991-5;None
1991-6;None
1991-7;None
1991-8;None
1991-9;None
1991-10;None
1991-11;None
1991-12;None
1992-1;None
1992-2;None
1992-3;None
1992-4;None
1992-5;None
1992-6;175.40000000
1992-7;202.30000000
1992-8;153.20000000
1992-9;5.60000000
1992-10;8.30000000
1992-11;83.20000000
1992-12;6.90000000
1993-1;30.30000000
1993-2;41.90000000
1993-3;106.95000000
1993-4;157.90000000
1993-5;366.00000000
1993-6;339.50000000
1993-7;139.40000000
1993-8;None
1993-9;None
1993-10;None
1993-11;None
1993-12;21.80000000
1994-1;4.95000000
1994-2;6.40000000
1994-3;103.85000000
1994-4;148.55000000
1994-5;321.85000000
1994-6;191.00000000
1994-7;297.10000000
1994-8;211.60000000
1994-9;164.20000000
1994-10;259.40000000
1994-11;51.50000000
1994-12;13.20000000
1995-1;14.50000000
1995-2;1.50000000
1995-3;71.60000000
1995-4;145.65000000
1995-5;262.95000000
1995-6;340.05000000
1995-7;390.90000000
1995-8;162.35000000
1995-9;226.10000000
1995-10;None
1995-11;None
1995-12;None
1996-1;110.65000000
1996-2;39.95000000
1996-3;37.75000000
1996-4;116.05000000
1996-5;384.70000000
1996-6;566.00000000
1996-7;350.55000000
1996-8;285.05000000
1996-9;138.75000000
1996-10;34.35000000
1996-11;104.35000000
1996-12;22.20000000
1997-1;74.50000000
1997-2;116.30000000
1997-3;48.00000000
1997-4;109.05000000
1997-5;233.20000000
1997-6;195.65000000
1997-7;267.50000000
1997-8;172.15000000
1997-9;23.80000000
1997-10;3.50000000
1997-11;29.90000000
1997-12;22.00000000
1998-1;1.65000000
1998-2;13.00000000
1998-3;12.50000000
1998-4;217.55000000
1998-5;372.10000000
1998-6;523.00000000
1998-7;372.45000000
1998-8;233.10000000
1998-9;156.75000000
1998-10;48.90000000
1998-11;61.20000000
1998-12;180.55000000
1999-1;40.95000000
1999-2;141.60000000
1999-3;47.30000000
1999-4;252.35000000
1999-5;171.80000000
1999-6;398.95000000
1999-7;281.20000000
1999-8;301.55000000
1999-9;174.95000000
1999-10;125.80000000
1999-11;72.20000000
1999-12;50.30000000
2000-1;82.10000000
2000-2;47.40000000
2000-3;158.85000000
2000-4;323.50000000
2000-5;386.30000000
2000-6;324.75000000
2000-7;271.90000000
2000-8;139.35000000
2000-9;96.20000000
2000-10;56.45000000
2000-11;176.15000000
2000-12;65.30000000
2001-1;38.30000000
2001-2;14.75000000
2001-3;30.25000000
2001-4;84.90000000
2001-5;289.20000000
2001-6;247.65000000
2001-7;179.80000000
2001-8;278.05000000
2001-9;142.25000000
2001-10;56.05000000
2001-11;39.35000000
2001-12;85.10000000
2002-1;13.05000000
2002-2;4.85000000
2002-3;126.75000000
2002-4;263.20000000
2002-5;309.20000000
2002-6;478.65000000
2002-7;292.35000000
2002-8;178.50000000
2002-9;84.25000000
2002-10;11.30000000
2002-11;35.00000000
2002-12;31.75000000
2003-1;23.60000000
2003-2;8.65000000
2003-3;31.35000000
2003-4;149.80000000
2003-5;449.20000000
2003-6;264.10000000
2003-7;287.10000000
2003-8;194.15000000
2003-9;146.15000000
2003-10;159.40000000
2003-11;77.50000000
2003-12;21.50000000
2004-1;14.05000000
2004-2;34.95000000
2004-3;53.95000000
2004-4;201.20000000
2004-5;438.20000000
2004-6;321.25000000
2004-7;264.50000000
2004-8;247.30000000
2004-9;209.50000000
2004-10;172.40000000
2004-11;5.40000000
2004-12;2.20000000
2005-1;52.80000000
2005-2;74.75000000
2005-3;21.00000000
2005-4;360.65000000
2005-5;336.20000000
2005-6;294.15000000
2005-7;295.90000000
2005-8;310.05000000
2005-9;118.90000000
2005-10;94.85000000
2005-11;56.95000000
2005-12;128.85000000
2006-1;236.70000000
2006-2;22.75000000
2006-3;45.20000000
2006-4;168.30000000
2006-5;532.20000000
2006-6;501.25000000
2006-7;490.70000000
2006-8;199.60000000
2006-9;115.40000000
2006-10;61.90000000
2006-11;160.10000000
2006-12;23.85000000
2007-1;16.80000000
2007-2;5.10000000
2007-3;171.65000000
2007-4;129.20000000
2007-5;417.45000000
2007-6;505.75000000
2007-7;325.75000000
2007-8;344.30000000
2007-9;110.60000000
2007-10;178.60000000
2007-11;12.40000000
2007-12;116.80000000
2008-1;35.35000000
2008-2;49.20000000
2008-3;67.50000000
2008-4;65.60000000
2008-5;385.30000000
2008-6;299.75000000
2008-7;392.90000000
2008-8;114.10000000
2008-9;168.50000000
2008-10;128.15000000
2008-11;108.95000000
2008-12;283.80000000
2009-1;132.70000000
2009-2;27.50000000
2009-3;81.65000000
2009-4;145.60000000
2009-5;38.35000000
2009-6;394.40000000
2009-7;315.30000000
