Nome: SAO GONCALO
Codigo Estacao: A333
Latitude: -6.835777
Longitude: -38.311583
Altitude: 237.04
Situacao: Operante
Data Inicial: 2007-11-05
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2007-11-30;null;null;null;6.1;null;null;
2007-12-31;null;null;null;5.1;null;null;
2008-01-31;null;null;null;5;null;null;
2008-02-29;null;null;null;4.8;null;null;
2008-03-31;26;984.162361;25.550139;5.6;.969444;null;
2008-04-30;23;983.791528;25.485;8.7;1.022083;null;
2008-05-31;12;985.632598;25.021991;4.9;1.253144;null;
2008-06-30;6;987.133379;24.357622;4.9;1.484464;null;
2008-07-31;4;988.350403;24.659543;5.1;1.881855;null;
2008-08-31;3;986.477957;26.537903;5.8;2.066532;null;
2008-09-30;1;986.499583;27.77625;5.7;2.333889;null;
2008-10-31;1;985.363575;27.913441;6.4;2.543011;null;
2008-11-30;1;983.470223;28.3225;5.9;2.251111;null;
2008-12-31;3;983.150672;28.024866;4.9;1.798118;null;
2009-01-31;2;null;null;null;null;null;
2009-02-28;null;null;null;null;null;null;
2009-03-31;null;null;null;null;null;null;
2009-04-30;4;null;null;null;null;null;
2009-05-31;6;null;null;null;null;null;
2009-06-30;null;null;null;null;null;null;
2009-07-31;null;null;null;null;null;null;
2009-08-31;null;null;null;null;null;null;
2009-09-30;null;null;null;null;null;null;
2009-10-31;2;984.306178;27.380316;5.1;1.718822;null;
2009-11-30;1;983.721286;28.10901;4.9;2.039976;null;
2009-12-31;6;984.150538;27.941667;7.2;1.858737;null;
2010-01-31;9;984.602163;26.717192;7.6;1.34031;null;
2010-02-28;8;983.945833;27.309673;5.9;1.599554;null;
2010-03-31;11;984.075134;27.908468;5.4;1.373656;null;
2010-04-30;19;984.329306;26.986806;7.2;1.175833;null;
2010-05-31;6;984.782527;27.181317;5;1.111559;null;
2010-06-30;6;987.480694;26.006528;5;1.664028;null;
2010-07-31;3;987.550672;26.034274;5.8;2.110618;null;
2010-08-31;null;987.7059;26.994469;5.3;2.444897;null;
2010-09-30;1;986.163889;27.472639;5.4;2.509445;null;
2010-10-31;5;984.612634;27.606989;5.5;1.778629;null;
2010-11-30;0;983.148611;27.57125;6;1.962917;null;
2010-12-31;4;982.475585;null;5.3;1.649644;null;
2011-01-31;null;null;null;4.3;null;null;
2011-02-28;null;null;null;6.2;null;null;
2011-03-31;1;null;null;3.9;null;null;
2011-04-30;null;null;null;6.7;null;null;
2011-05-31;null;null;null;4.9;null;null;
2011-06-30;null;null;null;4.7;null;null;
2011-07-31;null;null;null;5;null;null;
2011-08-31;null;null;null;4.8;null;null;
2011-09-30;1;null;null;null;null;null;
2011-10-31;7;983.886425;27.363172;5.3;1.622043;null;
2011-11-30;6;983.952639;27.1575;5;1.535972;null;
2011-12-31;6;983.819086;27.694624;4.6;1.574328;null;
2012-01-31;11;984.242339;27.249462;5.5;1.531183;null;
2012-02-29;10;983.975862;26.589224;6;1.213218;null;
2012-03-31;12;984.592742;26.741801;4.9;1.159274;null;
2012-04-30;9;984.455;26.887778;4.1;1.056111;null;
2012-05-31;5;985.76707;27.150403;4.7;1.277688;null;
2012-06-30;5;987.256944;26.502222;4.4;1.358472;null;
2012-07-31;2;987.447312;26.358602;5.5;1.772581;null;
2012-08-31;null;988.398099;26.787083;5.2;2.216648;null;
2012-09-30;0;987.6425;27.333611;5.8;2.18625;null;
2012-10-31;0;984.91915;28.291456;6.3;2.164721;null;
2012-11-30;1;983.691806;28.184861;4.7;1.676806;null;
2012-12-31;1;983.3;28.753763;4.8;1.617204;null;
2013-01-31;6;984.342608;28.26707;4.8;1.320833;null;
2013-02-28;6;983.543452;28.469345;5.1;1.493452;null;
2013-03-31;11;984.227722;28.34296;4.9;1.283583;null;
2013-04-30;15;985.033472;27.170139;5;.935139;null;
2013-05-31;11;985.923656;26.367742;4.2;1.039382;null;
2013-06-30;7;986.769233;25.606534;4.5;1.085255;null;
2013-07-31;5;987.899328;25.745296;4.7;1.415995;null;
2013-08-31;2;986.904704;27.298387;4.9;1.962097;null;
2013-09-30;1;986.524167;28.055;5.4;2.194722;null;
2013-10-31;3;985.447312;28.355645;5.8;2.076747;null;
2013-11-30;3;983.789306;27.69625;5.1;1.820417;null;
2013-12-31;4;984.205376;27.628091;5.2;1.616936;null;
2014-01-31;7;984.68535;27.763306;6.5;1.289516;null;
2014-02-28;13;983.972321;27.059524;4.6;1.115625;null;
2014-03-31;21;984.866129;26.378091;5.2;.956855;null;
2014-04-30;17;985.288333;26.228889;5.8;.841806;null;
2014-05-31;11;985.692608;25.89422;3.7;1.020564;null;
2014-06-30;4;987.097361;25.640694;4.7;1.456806;null;
2014-07-31;3;989.114113;25.759677;5.5;1.70457;null;
2014-08-31;1;988.132661;27.102823;4.8;2.028629;null;
2014-09-30;0;987.012083;27.899306;5.5;1.970833;null;
2014-10-31;1;985.922715;28.265726;5.8;2.181183;null;
2014-11-30;3;984.512222;28.260417;5;1.741528;null;
2014-12-31;7;984.844355;28.630511;6.2;1.800269;null;
2015-01-31;8;985.451666;28.082726;5;1.421289;null;
2015-02-28;8;985.036458;27.230208;5.7;1.148214;null;
2015-03-31;17;984.91828;26.507258;6.3;.806048;null;
2015-04-30;9;985.290556;26.171111;5.8;.714722;null;
2015-05-31;8;985.900538;27.196102;3.9;.972446;null;
2015-06-30;5;987.865833;26.63625;4.9;1.480278;null;
2015-07-31;5;988.18414;26.186693;7.4;1.852554;null;
2015-08-31;1;987.675941;27.119489;4.8;2.083199;null;
2015-09-30;1;986.542917;28.2325;5.5;2.150694;null;
2015-10-31;2;985.946102;29.304973;5.8;2.310349;null;
2015-11-30;0;984.197361;29.715972;5.7;2.3225;null;
2015-12-31;4;985.47621;29.845027;6.2;2.625538;null;
2016-01-31;18;985.373253;27.321237;9.2;1.62164;null;
2016-02-29;7;985.359626;27.504741;8.3;1.652586;null;
2016-03-31;17;985.482124;28.078091;8;1.484274;null;
2016-04-30;11;985.108889;26.660278;7.5;1.224444;null;
2016-05-31;7;986.802016;27.214516;4.8;1.301479;null;
2016-06-30;2;988.203889;27.023472;7;1.728056;null;
2016-07-31;2;987.898387;27.527016;7.4;2.441263;null;
2016-08-31;0;987.577805;27.978588;5.6;2.548147;null;
2016-09-30;0;986.78375;28.911806;5.9;2.646944;null;
2016-10-31;null;984.829757;29.886224;6.8;3.25282;null;
2016-11-30;null;null;null;null;null;null;
2016-12-31;3;null;29.443202;12.4;null;null;
2017-01-31;8;984.153763;29.687231;8.6;2.253764;null;
2017-02-28;14;984.253423;27.696429;5.1;1.582589;null;
2017-03-31;20;984.573118;26.717204;5.7;1.194624;null;
2017-04-30;11;984.939861;26.965139;6.8;1.56;null;
2017-05-31;13;985.945161;27.08629;7.4;1.781989;null;
2017-06-30;6;987.276806;26.525278;6.2;2.301944;null;
2017-07-31;8;989.82043;25.121505;6.3;2.681317;null;
2017-08-31;0;987.533737;27.786559;6.4;2.889919;null;
2017-09-30;0;987.598194;28.433056;7.7;3.539444;null;
2017-10-31;1;985.093817;29.815457;8.2;3.491801;null;
2017-11-30;1;983.689861;29.739445;6.7;3.005972;null;
2017-12-31;3;983.760887;29.963978;10.9;2.940591;null;
2018-01-31;8;984.259274;28.735215;11.9;2.295699;null;
2018-02-28;19;984.063542;27.222768;6;1.547024;null;
2018-03-31;15;984.554839;27.128898;5.8;1.612903;null;
2018-04-30;16;985.608194;25.580417;5.5;1.323333;null;
2018-05-31;6;986.576479;25.459812;6;1.513038;null;
2018-06-30;2;987.970694;25.748472;5.5;1.796944;null;
2018-07-31;0;987.915591;26.976882;6.1;2.224597;null;
2018-08-31;0;987.972715;27.865188;6;2.428495;null;
